ndc_clean,shape,colors,imprint,size_mm
57664039751,ROUND,WHITE,397,11
00525801990,ROUND,PURPLE,PAL;M,10
68462018801,ROUND,ORANGE,G;32;250,10
64727329801,ROUND,YELLOW,N;025,5
00054027903,ROUND,WHITE,54;351,8
00781118301,ROUND,WHITE,SZ;467,11
00781118201,ROUND,WHITE,SZ;466,9
00378002801,ROUND,YELLOW,M;28,6
00781118101,ROUND,WHITE,SZ;465,7
00574011215,ROUND,ORANGE,PAD; 112,8
16252061001,ROUND,PINK,171;KU;7;5,6
00591564301,ROUND,WHITE,DAN;5643;10,7
00185014901,ROUND,GRAY,E;149,7
00185004301,ROUND,ORANGE,E;43,7
45802057178,ROUND,ORANGE,93;7253,12
50111033301,ROUND,WHITE,PLIVA;333,9
00591040710,ROUND,BLUE,WATSON;407,8
61442012610,ROUND,YELLOW,5,8
49884029001,ROUND,WHITE,par;290,10
49884028901,ROUND,WHITE,par;289,8
00555077902,ROUND,WHITE,555;779;b,7
44946101503,ROUND,WHITE,SCI;1006,8
68180046903,ROUND,GREEN,LU;G03,8
00054002025,ROUND,WHITE,54;346,11
00054002125,ROUND,BROWN,54;107,10
00054452725,ROUND,WHITE,54;452,10
00591086105,ROUND,BLUE,WATSON;861,10
68180051902,ROUND,YELLOW,LL;B02,8
68180052002,ROUND,ORANGE,LL;B03,8
64679092701,ROUND,WHITE,W,5
68180051602,ROUND,RED,LUPIN;30,9
00574022001,ROUND,WHITE,5;220,7
65162052010,ROUND,BROWN,AN;2,10
65162051710,ROUND,BROWN,AN;1,7
00603509121,ROUND,GRAY,4941;V,7
00603509021,ROUND,GRAY,4940;V,7
00781104801,ROUND,WHITE,GG;108,9
00378057401,ROUND,ORANGE,MYLAN;574,9
00378033001,ROUND,WHITE,MYLAN;330,9
60505367303,ROUND,YELLOW,GSK;12;5,7
68382000116,ROUND,WHITE,ZC18,11
60505367403,ROUND,PINK,GSK;25,7
00378200493,ROUND,PURPLE,M;P4,8
68382009906,ROUND,WHITE,ZC17,10
68382009706,ROUND,WHITE,ZC;15,6
62175027137,ROUND,WHITE,KU;271,8
62175027237,ROUND,WHITE,KU;272,10
62175027037,ROUND,WHITE,KU;270,7
00603497528,ROUND,BLUE,4853;V,8
43386048024,ROUND,WHITE,GG;931,10
00378773293,ROUND,WHITE,M;732,8
59762669203,ROUND,PINK,G;90,12
00677197901,ROUND,YELLOW,SCI;501,8
59762669105,ROUND,PINK,G;60,11
59762669005,ROUND,PINK,G;30,9
62175026237,ROUND,RED,KU;262,13
00591551310,ROUND,WHITE,DAN;5513,12
00115351101,ROUND,WHITE,G;3511,10
68180055709,ROUND,YELLOW,LU;F02,7
68180055809,ROUND,YELLOW,LU;F03,8
53489014105,ROUND,WHITE,MP;66,11
00378073101,ROUND,WHITE,MYLAN;731,10
23155011210,ROUND,GREEN,P;40,8
23155011401,ROUND,YELLOW,P;80,10
23155011010,ROUND,ORANGE,P;10,7
00591531901,ROUND,WHITE,DAN;5319,10
68382004001,ROUND,WHITE,ZC;01,6
68382004101,ROUND,WHITE,Z;C;0;2,8
00781502001,ROUND,YELLOW,GG;952;5,7
59746011506,ROUND,YELLOW,TL;115,9
00591532101,ROUND,WHITE,DAN;DAN;5321,10
00603537221,ROUND,YELLOW,5131;V,10
00603537121,ROUND,WHITE,51;30;V,7
60258019701,ROUND,BROWN,CYP;197,16
00603533621,ROUND,WHITE,50;85;V,6
00603533521,ROUND,WHITE,50;84;V,6
59746017106,ROUND,WHITE,TL;171,6
00054474125,ROUND,WHITE,54;092,6
68462019590,ROUND,YELLOW,G5;10,6
68382019716,ROUND,BLUE,P;2,6
00555061762,ROUND,WHITE,b;C;2,6
00781151601,ROUND,TURQUOISE,USL;8,11
00378005201,ROUND,WHITE,M;52,6
60258016101,ROUND,YELLOW,CYP;161,10
60258016001,ROUND,RED,CYP;160,10
68462024920,ROUND,PINK,G;51;300,13
31722027910,ROUND,YELLOW,IG;279,7
62756071286,ROUND,BROWN,S;712,12
62756071186,ROUND,YELLOW,S;711,10
00456046001,ROUND,BROWN,A;TJ,9
00456045901,ROUND,BROWN,A;TE,7
29033000101,ROUND,WHITE,N;T4,11
50111048301,ROUND,WHITE,PLIVA;483,10
31722020930,ROUND,WHITE,IG;209,11
00093078406,ROUND,WHITE,93;784,7
23155000601,ROUND,YELLOW,HP;6,11
53746027101,ROUND,WHITE,IP;271,13
00591079605,ROUND,YELLOW,WATSON;796,13
00591566101,ROUND,YELLOW,DAN;5661,10
53489014401,ROUND,WHITE,MP;40,10
00536454410,ROUND,WHITE,p;119,11
16252050590,ROUND,WHITE,SV;5,6
00378929091,ROUND,WHITE,G;SE;5,7
64720020210,ROUND,YELLOW,cor;202,8
62037083110,ROUND,WHITE,831,9
47335058081,ROUND,YELLOW,124,8
00603533732,ROUND,WHITE,50;94;V,6
00603533832,ROUND,WHITE,50;93;V,9
00603533932,ROUND,ORANGE,50;92;V,10
68462024805,ROUND,PINK,G;51;150,10
65162062711,ROUND,WHITE,AN;627,9
00591034810,ROUND,YELLOW,WATSON;348,10
00781100805,ROUND,YELLOW,GG;172,10
00781112305,ROUND,GREEN,GG;165,8
00591034301,ROUND,WHITE,WATSON;343,9
00591040401,ROUND,ORANGE,WATSON;404,7
65580030303,ROUND,WHITE,OS;303,10
65580030203,ROUND,WHITE,OS;302,8
65580030403,ROUND,WHITE,OS;304,11
65580030103,ROUND,WHITE,OS;301,7
68382002001,ROUND,ORANGE,ZC;66,8
68382001901,ROUND,ORANGE,ZC;65,7
00378488101,ROUND,YELLOW,V;1;M,6
00603624021,ROUND,WHITE,5971;V,8
53489051701,ROUND,WHITE,MP;168;25;25;50;50,13
00603616132,ROUND,WHITE,61;61;V,11
49884082111,ROUND,WHITE,PAR;821,7
49884082211,ROUND,WHITE,PAR;822,9
00555904358,ROUND,RED,dp;575,6
00555904358,ROUND,WHITE,dp;570,6
00904201159,ROUND,ORANGE,T,11
00025142160,ROUND,WHITE,SEARLE;1421;A;A;A;A;75,11
00025141160,ROUND,WHITE,SEARLE;1411;A;A;A;A;50,11
62856024790,ROUND,RED,23;ARICEPT,8
00024552131,ROUND,BLUE,A;,8
00024550131,ROUND,PINK,A;,8
64980014106,ROUND,YELLOW,cor;188,10
64980014006,ROUND,WHITE,cor;187,10
47335095618,ROUND,WHITE,956,10
00603233921,ROUND,WHITE,2065;V;4,12
00527105001,ROUND,WHITE,LAN;1050,11
68012025820,ROUND,WHITE,C;9,6
00056017370,ROUND,YELLOW,7;1;2;COUMADIN,9
00056017270,ROUND,ORANGE,5;COUMADIN,9
00056016870,ROUND,BLUE,4;COUMADIN,9
00056018870,ROUND,BROWN,3;COUMADIN,9
00056017670,ROUND,GREEN,2;1;2;COUMADIN,9
00056017070,ROUND,PURPLE,2;COUMADIN,9
00056016970,ROUND,PINK,1;COUMADIN,9
00310075290,ROUND,PINK,20;CRESTOR,9
00310075190,ROUND,PINK,10;CRESTOR,7
00310075590,ROUND,YELLOW,5;CRESTOR,7
60793011501,ROUND,WHITE,KPI;115,6
00832030400,ROUND,BROWN,832;200,12
00378027701,ROUND,WHITE,MYLAN;277,10
51525590101,ROUND,WHITE,WP;5901,10
00781540501,ROUND,BROWN,SZ;183,10
00093005405,ROUND,WHITE,93;54,8
00378043301,ROUND,PINK,M;433,11
65597010130,ROUND,YELLOW,SANKYO;C12,7
12948000112,ROUND,ORANGE,20;N,8
29300012601,ROUND,PINK,UL;5;5,6
65597010530,ROUND,YELLOW,SANKYO;C22,9
65597010390,ROUND,WHITE,SANKYO;C14,9
00555903458,ROUND,ORANGE,b;735,6
00555903458,ROUND,WHITE,b;944,6
68546014256,ROUND,WHITE,GIL;0.5,7
00062208512,ROUND,WHITE,A,6
68382000301,ROUND,YELLOW,ZC;59,8
00009766304,ROUND,WHITE,7663,6
00186001654,ROUND,PINK,A;CH;016,7
00591078301,ROUND,WHITE,WATSON;783,10
60258085001,ROUND,WHITE,CYP,7
00591079510,ROUND,BLUE,WATSON;795,7
51672404202,ROUND,PURPLE,T;45,9
00228212910,ROUND,ORANGE,R;129,9
63304055305,ROUND,BROWN,RX;553,8
51672404401,ROUND,PINK,T;47,9
00603295028,ROUND,WHITE,v;2532,8
00603294832,ROUND,YELLOW,v;2530,8
00603294928,ROUND,BLUE,v;2531,8
00093083210,ROUND,YELLOW,832;TEVA,8
59148001113,ROUND,PINK,A;011;30,9
59148001013,ROUND,WHITE,A;010;20,8
59148000913,ROUND,YELLOW,A;009;15,6
00093073998,ROUND,YELLOW,TEVA;739,9
00093073856,ROUND,WHITE,TEVA;738,7
66213042110,ROUND,GREEN,P;421,9
00378041510,ROUND,WHITE,M;15,6
00378402401,ROUND,BLUE,M;D11,9
64764030430,ROUND,WHITE,30;4;4833;G,9
00527153730,ROUND,YELLOW,LCI;1537,11
64720015210,ROUND,WHITE,cor;152,9
53489064701,ROUND,WHITE,MP;573,9
61442012710,ROUND,YELLOW,100,8
57664043558,ROUND,WHITE,435,13
00591024210,ROUND,WHITE,242;2;WATSON,7
51660052605,ROUND,WHITE,RX;526,6
00591046301,ROUND,BLUE,WATSON;463,10
61442014310,ROUND,WHITE,CTI;143,10
00002477090,ROUND,WHITE,1;KC,6
68462022401,ROUND,WHITE,224;G,11
00002477190,ROUND,WHITE,2;KC,8
00002477290,ROUND,WHITE,4;KC,10
61442014201,ROUND,WHITE,CTI;142,8
00056051168,ROUND,ORANGE,511;LODOSYN,8
59762374202,ROUND,WHITE,G;3742,7
59630070148,ROUND,WHITE,ORA;15,10
00078035105,ROUND,PINK,STARLIX;60,10
00310020920,ROUND,WHITE,Z,6
00006003220,ROUND,WHITE,MSD;32,6
00074434113,ROUND,ORANGE,SYNTHROID;25,7
00143130001,ROUND,WHITE,WW;300,10
00093762056,ROUND,YELLOW,TEVA;B1,6
00173083013,ROUND,ORANGE,BAYER;10,7
00143126310,ROUND,YELLOW,WW;63,8
00006027754,ROUND,BROWN,277,10
00006011254,ROUND,BROWN,112,8
00093312298,ROUND,WHITE,b;125,6
54092051302,ROUND,WHITE,503;1MG,7
00006022131,ROUND,PINK,221,6
54092051702,ROUND,GREEN,503;3MG,8
00245004015,ROUND,BLUE,KC;8,11
00076090101,ROUND,BLUE,SAT;901,11
43199001101,ROUND,WHITE,CL;11,7
00574025001,ROUND,WHITE,H;PAD,7
00173075500,ROUND,"GREEN, WHITE",LAMICTAL;XR;50,9
62037052405,ROUND,WHITE,524,10
23155004610,ROUND,WHITE,HP;46,8
31722052201,ROUND,ORANGE,H;41,11
00062021460,ROUND,WHITE,Ortho;214,12
49884006601,ROUND,WHITE,K;401,10
00009501201,ROUND,WHITE,GLYSET;25,6
00054001121,ROUND,WHITE,54;070,9
59762503302,ROUND,WHITE,GLIPIZIDE;XL;10,10
00054417925,ROUND,YELLOW,54;299,6
00603321328,ROUND,WHITE,2682;V,8
59762285801,ROUND,WHITE,2858,6
15456098004,ROUND,YELLOW,S,7
50419048858,ROUND,RED,200;BAYER,10
50419040701,ROUND,PINK,Z+,6
50419040701,ROUND,ORANGE,M+,6
50419040301,ROUND,ORANGE,Y+,6
50419040301,ROUND,ORANGE,M+,6
50419040201,ROUND,YELLOW,DO,6
50419040201,ROUND,WHITE,DP,6
50419040901,ROUND,YELLOW,DD,6
50419040901,ROUND,RED,DJ,6
50419040901,ROUND,YELLOW,DH,6
50419040901,ROUND,RED,DN,6
50419040901,ROUND,WHITE,DT,6
50419040501,ROUND,PINK,DS,6
50419040501,ROUND,WHITE,DP,6
00085175801,ROUND,WHITE,BAYER;CIP;250,11
50419070105,ROUND,PINK,30;ADALAT;CC,9
50419070205,ROUND,RED,60;ADALAT;CC,9
00085172201,ROUND,RED,90;ADALAT;CC,9
49702021418,ROUND,WHITE,GX;CW3;300,10
00093010901,ROUND,WHITE,1;0;9;TEVA,9
00093029301,ROUND,YELLOW,93;293;TEVA,9
00173077702,ROUND,WHITE,LAMICTAL;200,14
00173069902,ROUND,WHITE,LTG;2,5
00173075860,ROUND,"YELLOW, WHITE",LAMICTAL;XR;25,9
00173075860,ROUND,"GREEN, WHITE",LAMICTAL;XR;50,9
00173077861,ROUND,WHITE,LMT;25,7
00173077861,ROUND,WHITE,LMT;50,9
00173077861,ROUND,WHITE,LAMICTAL;100,11
00173076060,ROUND,"YELLOW, WHITE",LAMICTAL;XR;25,9
00173076060,ROUND,"GREEN, WHITE",LAMICTAL;XR;50,9
00173076060,ROUND,"ORANGE, WHITE",LAMICTAL;XR;100,10
00173075960,ROUND,"BLUE, WHITE",LAMICTAL;XR;200,10
00173075960,ROUND,"GREEN, WHITE",LAMICTAL;XR;50,9
00173075960,ROUND,"ORANGE, WHITE",LAMICTAL;XR;100,10
00173067502,ROUND,PINK,GX;CM3,11
00173056900,ROUND,WHITE,Z4,10
00007447120,ROUND,RED,PARNATE;SB,8
00173078501,ROUND,BROWN,DynaCirc;CR;10,10
00173078401,ROUND,PINK,DynaCirc;CR;5,8
00173024255,ROUND,YELLOW,LANOXIN;Y3B,6
00173024955,ROUND,WHITE,LANOXIN;X3A,7
00173017755,ROUND,YELLOW,WELLBUTRIN;75,11
00173017855,ROUND,RED,WELLBUTRIN;100,12
00173094755,ROUND,BLUE,WELLBUTRIN;SR;100,10
00173013555,ROUND,PURPLE,WELLBUTRIN;SR;150,11
00173072200,ROUND,PINK,WELLBUTRIN;SR;200,12
00173055602,ROUND,PURPLE,ZYBAN;150,11
00007464013,ROUND,ORANGE,GS;NX3;25,10
00007464113,ROUND,BLUE,GS;UFU;50,10
00007464213,ROUND,RED,GSFFS;75,10
00173079220,ROUND,WHITE,GS;TF5,9
00173067601,ROUND,PINK,GX;CG7,7
00173063535,ROUND,BROWN,GX;EG3;L,7
00173071325,ROUND,WHITE,GX;EF3;M,7
00173088025,ROUND,WHITE,WELLCOME;U3B,9
00173083113,ROUND,ORANGE,BAYER;20,8
00173082204,ROUND,WHITE,,9
00093576856,ROUND,WHITE,TEVA;5768,8
00555090202,ROUND,WHITE,b;50;902,10
51991073801,ROUND,WHITE,ZYNOVA;01,12
68462015713,ROUND,WHITE,G;4,7
00591024110,ROUND,WHITE,241;1;WATSON,7
16477050501,ROUND,ORANGE,DAN;DAN;5059,6
00591223015,ROUND,WHITE,b;241,10
68462020801,ROUND,BROWN,G;208,8
63304077205,ROUND,WHITE,RX;7,5
00456201001,ROUND,WHITE,F;L;10,7
68180051303,ROUND,PINK,5,7
00591040810,ROUND,YELLOW,WATSON;408,8
00143145810,ROUND,WHITE,WW;458,10
00143145010,ROUND,WHITE,West;ward;450,6
00603516532,ROUND,WHITE,5011;v,6
00143144510,ROUND,WHITE,West;ward;445,6
59630070248,ROUND,WHITE,ORA;30,13
00003421421,ROUND,YELLOW,2.5;4214,8
00071041924,ROUND,WHITE,N;6,4
64764080530,ROUND,ORANGE,TAK;RAM;8,7
65162051210,ROUND,YELLOW,AN;512,11
00378385777,ROUND,WHITE,M;EC;20,10
00378385577,ROUND,WHITE,M;EC5,6
00378385677,ROUND,WHITE,M;EC;10,7
00169008481,ROUND,PINK,,6
00049234005,ROUND,ORANGE,REP;40;Pfizer,8
00049233045,ROUND,ORANGE,REP;20;Pfizer,6
49884040391,ROUND,WHITE,P;403,16
49884040191,ROUND,WHITE,P;401,13
00169008181,ROUND,WHITE,,6
53489040001,ROUND,BROWN,MP;83,10
13668008830,ROUND,YELLOW,88;10,8
00069154068,ROUND,WHITE,NORVASC;10,10
00074714990,ROUND,GREEN,SYNTHROID;300,7
00074714819,ROUND,PINK,SYNTHROID;200,7
00074707090,ROUND,PURPLE,SYNTHROID;175,7
00074706990,ROUND,BLUE,SYNTHROID;150,7
00074372790,ROUND,BLUE,SYNTHROID;137,7
00074706819,ROUND,BROWN,SYNTHROID;125,7
00074929690,ROUND,PURPLE,SYNTHROID;112,7
00074662419,ROUND,YELLOW,SYNTHROID;100,7
00074659490,ROUND,GREEN,SYNTHROID;88,7
00074518219,ROUND,PURPLE,SYNTHROID;75,7
16252059199,ROUND,WHITE,SA;50,9
16252059099,ROUND,WHITE,SA;25,7
65162051450,ROUND,YELLOW,AN;514,9
00037225010,ROUND,WHITE,SOMA;250,10
65862006399,ROUND,PINK,C;74,8
00456045701,ROUND,BROWN,A;TC,5
00078048515,ROUND,PINK,NVR;IL,11
00591247319,ROUND,WHITE,2233;WPI,10
00310013111,ROUND,PINK,ZESTRIL;10;131,8
65649030103,ROUND,PINK,Sx,10
10370011710,ROUND,YELLOW,A117,8
47335089481,ROUND,PINK,894,9
65597011430,ROUND,ORANGE,C;51,8
50458058030,ROUND,RED,10;Xa,6
55111019690,ROUND,WHITE,R;196,11
41616075983,ROUND,"PINK, WHITE",759,8
51248015001,ROUND,YELLOW,150,8
51248015103,ROUND,WHITE,151,8
00591533501,ROUND,WHITE,DAN;DAN;5335,8
61570008101,ROUND,BLUE,dp;082;TUSSIGON,8
00024420010,ROUND,"YELLOW, WHITE",X;10,8
64764091830,ROUND,GREEN,TAP;40,9
31722027810,ROUND,WHITE,IG;278,6
65597011590,ROUND,YELLOW,C;53,10
00186109205,ROUND,WHITE,A;ms,10
31722028060,ROUND,YELLOW,IG;280,10
50111091601,ROUND,WHITE,PA;916,8
00186109005,ROUND,WHITE,A;mo,9
00093092606,ROUND,ORANGE,926;TEVA,9
00093075301,ROUND,WHITE,753;TEVA,9
00093078701,ROUND,WHITE,787;TEVA,6
00172365070,ROUND,WHITE,9200;TEVA,10
00172208960,ROUND,ORANGE,TEVA;2089,8
00093075201,ROUND,WHITE,93;752;TEVA,7
00093753656,ROUND,WHITE,TEVA;A10,6
00093077198,ROUND,PINK,TEVA;771,7
00093524765,ROUND,YELLOW,TV;U7;15,11
00093524665,ROUND,YELLOW,TV;U2;10,9
00093005301,ROUND,WHITE,TV;53,6
00172409760,ROUND,WHITE,4097;TV,11
00172290760,ROUND,WHITE,2907;TEVA,8
00172436660,ROUND,GREEN,4366;TEVA,11
00093220401,ROUND,WHITE,TV;2204,6
00093576956,ROUND,WHITE,TEVA;5769,9
00172436460,ROUND,YELLOW,4364;TEVA,8
00172409660,ROUND,WHITE,4096;TV,9
00093220301,ROUND,WHITE,TEVA;2203,8
00093528956,ROUND,WHITE,TEVA;5289,7
00172290860,ROUND,WHITE,2908;TEVA,6
00093577056,ROUND,WHITE,TEVA;5770,10
00093715298,ROUND,YELLOW,7152;TV,6
00093742656,ROUND,BROWN,TV;7426,9
00172436560,ROUND,WHITE,4365;TEVA,10
00093057606,ROUND,BLUE,576;TEVA,9
00093005401,ROUND,WHITE,TEVA;54,8
00093092806,ROUND,GREEN,928;TEVA,9
00093715456,ROUND,BROWN,7154;TV,8
00093715356,ROUND,PINK,7153;TV,6
00093720198,ROUND,YELLOW,TEVA;7201,8
00093715556,ROUND,RED,7155;TV,10
00172572960,ROUND,BROWN,TEVA;5729,9
00172364960,ROUND,WHITE,9201;TEVA,8
00172572860,ROUND,BROWN,TEVA;5728,9
00172208360,ROUND,ORANGE,TEVA;2083,6
00093077801,ROUND,PINK,93;93;778,10
00093023356,ROUND,WHITE,93;233,7
00093031401,ROUND,WHITE,93;314,8
00093094801,ROUND,ORANGE,93;948,9
00093030801,ROUND,WHITE,93;308,10
00093078256,ROUND,WHITE,93;782,9
00093723656,ROUND,YELLOW,93;7236,9
00093031801,ROUND,ORANGE,93;318,8
00093071101,ROUND,BLUE,93;711,10
00093031901,ROUND,ORANGE,93;319,10
00093073401,ROUND,BLUE,93;734,11
00093073301,ROUND,PINK,93;733,8
00093204656,ROUND,WHITE,ACTOS;45,8
00093204756,ROUND,WHITE,ACTOS;30,7
00093205506,ROUND,WHITE,DT,6
00093293101,ROUND,WHITE,N;11,10
00093292901,ROUND,WHITE,2929;93,7
00093117701,ROUND,WHITE,93;1177,11
00093004165,ROUND,WHITE,93;41,8
00093014701,ROUND,RED,93;147,10
00093716798,ROUND,WHITE,93;7167,8
00093716898,ROUND,WHITE,93;7168,10
00093009001,ROUND,WHITE,EPITOL;93;93,9
00093008398,ROUND,WHITE,93;83,7
00093022056,ROUND,WHITE,93;220,7
00093068801,ROUND,WHITE,93;688,6
00093104101,ROUND,PINK,93;1041,9
00093090001,ROUND,WHITE,93;900,10
00093107701,ROUND,ORANGE,93;1077,10
00093098301,ROUND,BROWN,93;983,11
00093724006,ROUND,WHITE,93;7240,8
00093022106,ROUND,YELLOW,93;221,7
00093738201,ROUND,ORANGE,9;3;7382,10
00093017356,ROUND,WHITE,173;93,7
00093017456,ROUND,YELLOW,174;93,9
00093724306,ROUND,GREEN,93;7243,11
00093738001,ROUND,ORANGE,9;3;7380,7
50111030801,ROUND,WHITE,PA;308,6
00093022506,ROUND,RED,93;225,7
00093724106,ROUND,ORANGE,93;7241,8
00093724206,ROUND,YELLOW,93;7242,10
50111030901,ROUND,WHITE,TV;309,7
00093738301,ROUND,ORANGE,9;3;7383,10
50111030701,ROUND,WHITE,TV;307,6
00093738101,ROUND,ORANGE,9;3;7381,8
00093215801,ROUND,WHITE,9;3;21;58,10
00093204856,ROUND,WHITE,ACTOS;15,7
00093585201,ROUND,WHITE,5852;20,10
00093520601,ROUND,PURPLE,G;341,7
00093711598,ROUND,PINK,9;3;7115,7
00093712198,ROUND,GREEN,93;7121,9
00093520701,ROUND,PINK,G;342,7
00093585101,ROUND,WHITE,5851;10,8
00093711498,ROUND,YELLOW,9;3;7114,6
00093520801,ROUND,WHITE,G;343,7
00093585001,ROUND,WHITE,5850;5,6
00093711698,ROUND,BLUE,93;7116,9
00555048401,ROUND,WHITE,b;484,8
00182106105,ROUND,YELLOW,,7
00555048527,ROUND,GREEN,b;485,8
00555025202,ROUND,WHITE,b;252,6
00555013809,ROUND,YELLOW,b4;138,5
00555006602,ROUND,WHITE,b;066;100,9
00555048302,ROUND,YELLOW,555;483;barr,9
00555028602,ROUND,WHITE,BARR;286,9
00555028502,ROUND,WHITE,b;285,7
00555013909,ROUND,PINK,b8;139,7
00555014009,ROUND,RED,b12;140,8
00093506101,ROUND,WHITE,TV;308,7
00093550101,ROUND,YELLOW,G;2442,10
00093550201,ROUND,YELLOW,G;2444,11
00093506205,ROUND,WHITE,TV;309,7
00093570301,ROUND,YELLOW,G;2444,11
00093527156,ROUND,WHITE,93;5271,7
68546022956,ROUND,WHITE,GIL;1,8
63459040230,ROUND,ORANGE,C;402,5
63459040430,ROUND,YELLOW,C;404,6
00093301084,ROUND,YELLOW,A08,13
00093440401,ROUND,YELLOW,4404;50,8
00093423501,ROUND,WHITE,20;Z;4235,8
00093423301,ROUND,YELLOW,1;Z;4233,8
00093423201,ROUND,GREEN,0;5;Z;4232,8
00093423601,ROUND,WHITE,40;Z;4236,10
00093423701,ROUND,WHITE,80;Z;4237,11
00093423401,ROUND,ORANGE,2;Z;4234,10
00093777201,ROUND,YELLOW,7772;100,9
00093301101,ROUND,YELLOW,A05,6
00093435901,ROUND,YELLOW,4359;25,7
00093301284,ROUND,YELLOW,A06,8
00093514056,ROUND,WHITE,93;5140,8
00093503501,ROUND,WHITE,OP;706,10
00093514156,ROUND,WHITE,93;5141,8
00093503601,ROUND,WHITE,OP;707,13
51285009158,ROUND,ORANGE,N;404,6
51285009158,ROUND,PINK,N;405,6
51285011458,ROUND,WHITE,dp;021,6
51285011458,ROUND,GREEN,dp;331,6
51285011458,ROUND,YELLOW,dp;457,6
51285006390,ROUND,ORANGE,P;93,6
51285006390,ROUND,WHITE,P;92,6
00093545528,ROUND,WHITE,b;34,6
00172266246,ROUND,ORANGE,TEVA;2662,9
00172376160,ROUND,WHITE,3761,11
00172435749,ROUND,BROWN,4357;150,10
00172503360,ROUND,BLUE,5033;10;12;5,6
00172503460,ROUND,YELLOW,5034;20;12;5,8
00172428560,ROUND,WHITE,120,10
00172462660,ROUND,WHITE,20;4626,8
00172503260,ROUND,PINK,5032;20;25,8
00172375760,ROUND,WHITE,3757,6
50111047001,ROUND,PINK,PLIVA;470,10
50111046701,ROUND,ORANGE,PLIVA;467,6
50111032501,ROUND,YELLOW,PLIVA;325,11
50111046901,ROUND,GREEN,PLIVA;469,9
50111039501,ROUND,WHITE,b;1116,7
50111032301,ROUND,WHITE,PLIVA;323,11
50111032401,ROUND,WHITE,PLIVA;324,11
00555901258,ROUND,YELLOW,b;951,6
00555901258,ROUND,BLUE,b;942,6
00555901258,ROUND,ORANGE,b;943,6
00555901258,ROUND,WHITE,b;944,6
50111043301,ROUND,WHITE,PLIVA;433,9
50111047101,ROUND,YELLOW,PLIVA;471,10
50111032601,ROUND,YELLOW,PLIVA;326,11
51285069702,ROUND,WHITE,OP;697,11
51285052302,ROUND,WHITE,OP;706,10
51285069202,ROUND,YELLOW,OP;700,11
00093720856,ROUND,WHITE,93;7208,11
51285069002,ROUND,WHITE,OP;703,11
00093720756,ROUND,RED,9;3;7207,9
00093729401,ROUND,WHITE,93;7294,11
51285009287,ROUND,ORANGE,b;28,6
51285009287,ROUND,YELLOW,b;556,6
00093730565,ROUND,WHITE,93;7305,12
00093730365,ROUND,WHITE,93;7303,8
00093730465,ROUND,WHITE,93;7304,10
00093725501,ROUND,GREEN,9;3;72;55,8
51285069102,ROUND,YELLOW,OP;704,11
51285052402,ROUND,WHITE,OP;707,13
00093722498,ROUND,WHITE,93;7224,8
00093720656,ROUND,YELLOW,9;3;7206,7
00555087302,ROUND,WHITE,555;873;b,6
00555085902,ROUND,WHITE,b;859,7
00555060702,ROUND,WHITE,555;607;barr,10
00555902542,ROUND,YELLOW,b;977,6
00555903270,ROUND,PINK,b;711,6
00555903270,ROUND,YELLOW,b;712,6
00555903270,ROUND,BLUE,b;713,6
00555903270,ROUND,BROWN,b;247,6
00555901467,ROUND,PINK,b;965,6
00555901467,ROUND,WHITE,b;208,6
00555901658,ROUND,BLUE,b;987,6
00555901658,ROUND,WHITE,b;143,6
51285008070,ROUND,YELLOW,b;977,6
51285008070,ROUND,BROWN,b;247,6
51285007997,ROUND,YELLOW,b;977,6
00555901058,ROUND,YELLOW,b;949,6
00555901058,ROUND,WHITE,b;944,6
51285008370,ROUND,PINK,b;978,6
51285008370,ROUND,BROWN,b;247,6
51285008297,ROUND,PINK,b;978,6
00555900867,ROUND,YELLOW,b;941,6
00555900867,ROUND,WHITE,b;944,6
00555900942,ROUND,YELLOW,b;949,6
00555902658,ROUND,YELLOW,b;977,6
00555902658,ROUND,BROWN,b;247,6
00555902742,ROUND,PINK,b;978,6
00555902858,ROUND,PINK,b;978,6
00555902858,ROUND,BROWN,b;247,6
51285008787,ROUND,TURQUOISE,b;555,6
51285008787,ROUND,YELLOW,b;556,6
00555071558,ROUND,PINK,b;715,6
00555904558,ROUND,ORANGE,dp;016,6
00555904558,ROUND,GREEN,dp;519,6
51285027501,ROUND,YELLOW,REVIA;b;275,10
00093816601,ROUND,WHITE,93;8166,6
00093816101,ROUND,ORANGE,93;8161,6
00093812301,ROUND,WHITE,N;598;8,10
00093816201,ROUND,ORANGE,93;8162,9
00093816301,ROUND,WHITE,93;8163,11
63459020530,ROUND,WHITE,205;C,6
57844069198,ROUND,YELLOW,93;7330,9
00093811856,ROUND,WHITE,8118;93,10
00093811756,ROUND,WHITE,8117;93,8
00093812001,ROUND,WHITE,N;590;1,7
00093524865,ROUND,YELLOW,TV;U4;20,12
50111091701,ROUND,WHITE,PA;917,10
50844024933,ROUND,WHITE,ASPIRIN;44;249,10
50844015712,ROUND,WHITE,ASPIRIN;44;157,10
50844029108,ROUND,RED,44;291,10
00093524565,ROUND,YELLOW,TV;U1;5,7
00093542328,ROUND,PINK,DS,6
00093542328,ROUND,WHITE,DP,6
51285005002,ROUND,PINK,b;50,7
00555087202,ROUND,WHITE,555;872;b,6
50111091501,ROUND,WHITE,PA;915,6
00555060602,ROUND,WHITE,555;606;b,8
